expid,peakid,year,season,route1,totmembers,smtmembers,smtdate,success,termreason,highpoint,o2used,commercial,camps,style
EVER15168,EVER,2015,Spring,S Col-SE Ridge,17,0,2015-04-25,False,14,6500.0,False,True,2.0,
EVER15112,EVER,2015,Spring,N Col-NE Ridge,9,0,2015-04-17,False,14,6400.0,False,True,,
EVER15122,EVER,2015,Spring,S Col-SE Ridge,7,0,2015-04-23,False,14,6400.0,False,True,,
EVER15159,EVER,2015,Spring,S Col-SE Ridge,14,0,2015-04-22,False,14,6400.0,False,True,2.0,
EVER15160,EVER,2015,Spring,S Col-SE Ridge,4,0,2015-04-24,False,14,6100.0,False,True,1.0,
EVER15129,EVER,2015,Spring,S Col-SE Ridge,3,0,2015-04-23,False,14,6500.0,False,True,1.0,
EVER15105,EVER,2015,Spring,N Col-NE Ridge,12,0,2015-04-24,False,14,6400.0,False,True,,
EVER15140,EVER,2015,Spring,S Col-SE Ridge,4,0,2015-04-09,False,14,5350.0,False,True,,
EVER15115,EVER,2015,Spring,S Col-SE Ridge,1,0,2015-04-23,False,14,6400.0,False,True,1.0,solo
EVER15158,EVER,2015,Spring,S Col-SE Ridge,2,0,2015-04-25,False,14,6100.0,False,True,1.0,
EVER15120,EVER,2015,Spring,N Col-NE Ridge,5,0,2015-04-23,False,14,7000.0,False,True,,
EVER15137,EVER,2015,Spring,N Col-NE Ridge,8,0,2015-04-25,False,14,5100.0,False,True,,
EVER15109,EVER,2015,Spring,N Col-NE Ridge,2,0,2015-04-22,False,14,6000.0,False,True,,
EVER15116,EVER,2015,Spring,S Col-SE Ridge,1,0,2015-04-25,False,14,5950.0,False,True,,solo
EVER15135,EVER,2015,Spring,S Col-SE Ridge,15,0,2015-04-23,False,14,6400.0,False,True,1.0,
EVER15152,EVER,2015,Spring,S Col-SE Ridge,4,0,,False,14,5350.0,False,True,,
EVER15101,EVER,2015,Spring,S Col-SE Ridge,16,0,2015-04-25,False,14,6300.0,False,True,2.0,
EVER15106,EVER,2015,Spring,S Col-SE Ridge,36,0,2015-04-25,False,14,6500.0,False,True,2.0,
EVER15110,EVER,2015,Spring,N Face (Great Couloir),2,0,2015-04-26,False,14,6400.0,False,False,,
EVER15124,EVER,2015,Spring,N Col-NE Ridge,3,0,2015-04-24,False,14,6400.0,False,True,,
EVER15125,EVER,2015,Spring,S Col-SE Ridge,12,0,2015-04-20,False,14,6400.0,False,True,2.0,
EVER15126,EVER,2015,Spring,S Col-SE Ridge,16,0,2015-04-25,False,14,6110.0,False,True,1.0,
LHOT15101,LHOT,2015,Spring,W Face,2,0,,False,14,,False,False,,
LHOT15102,LHOT,2015,Spring,W Face,2,0,2015-04-21,False,14,6100.0,False,False,1.0,
LHOT15103,LHOT,2015,Spring,W Face,1,0,2015-04-21,False,14,5350.0,False,False,,solo
LHOT15105,LHOT,2015,Spring,W Face,4,0,2015-04-25,False,14,6500.0,False,False,2.0,
MAKA15101,MAKA,2015,Spring,Makalu La-NW Ridge,1,0,2015-04-22,False,14,6400.0,False,False,1.0,solo
MAKA15102,MAKA,2015,Spring,Makalu La-NW Ridge,7,0,2015-04-25,False,14,6100.0,False,False,,
MAKA15103,MAKA,2015,Spring,Makalu La-NW Ridge,9,0,2015-04-25,False,14,6300.0,False,False,,
MAKA15104,MAKA,2015,Spring,Makalu La-NW Ridge,4,0,2015-04-22,False,14,6400.0,False,False,1.0,
MAKA15105,MAKA,2015,Spring,Makalu La-NW Ridge,1,0,2015-04-30,False,14,6400.0,False,False,1.0,solo
MANA15101,MANA,2015,Spring,NE Face,4,1,2015-05-08,True,1,8163.0,False,True,4.0,
EVER15111,EVER,2015,Spring,N Face (Hornbein Couloir),5,0,,False,14,,False,False,,
EVER15102,EVER,2015,Spring,N Col-NE Ridge,7,0,2015-04-25,False,14,6400.0,False,True,,
EVER15139,EVER,2015,Spring,N Col-NE Ridge,20,0,,False,14,6400.0,False,True,,
EVER15103,EVER,2015,Spring,N Col-NE Ridge,6,0,2015-04-25,False,14,6400.0,False,True,,
LHOT15104,LHOT,2015,Spring,W Face,3,0,2015-04-25,False,14,6500.0,False,False,2.0,
AMAD14348,AMAD,2014,Autumn,SW Ridge,6,5,2014-11-13,True,1,6814.0,False,True,1.0,
AMAD14349,AMAD,2014,Autumn,SW Ridge,12,3,2014-10-19,True,1,6814.0,False,True,,
AMAD14350,AMAD,2014,Autumn,SW Ridge,4,0,2014-09-30,False,4,5700.0,False,True,1.0,
AMAD14351,AMAD,2014,Autumn,SW Ridge,5,0,2014-11-08,False,5,6000.0,False,True,2.0,
AMAD14352,AMAD,2014,Autumn,SW Ridge,10,4,2014-10-28,True,1,6814.0,False,True,,
AMAD14353,AMAD,2014,Autumn,SW Ridge,3,0,2014-10-23,False,5,6200.0,False,True,3.0,
AMAD14354,AMAD,2014,Autumn,SW Ridge,2,0,2014-11-04,False,5,5600.0,False,True,,
AMAD14355,AMAD,2014,Autumn,SW Ridge,3,0,2014-11-07,False,5,6000.0,False,True,,
AMAD14356,AMAD,2014,Autumn,SW Ridge,2,2,2014-11-14,True,1,6814.0,False,True,,
AMAD14357,AMAD,2014,Autumn,SW Ridge,1,1,2014-11-02,True,1,6814.0,False,True,,solo
AMAD14358,AMAD,2014,Autumn,SW Ridge,2,0,2014-11-10,False,9,6600.0,False,True,,
AMAD14359,AMAD,2014,Autumn,SW Ridge,1,1,2014-11-12,True,1,6814.0,False,True,,solo
AMAD14360,AMAD,2014,Autumn,SW Ridge,1,1,2014-10-28,True,1,6814.0,False,True,,solo
AMAD14361,AMAD,2014,Autumn,SW Ridge,3,3,2014-10-30,True,1,6814.0,False,True,,
AMAD14362,AMAD,2014,Autumn,SW Ridge,3,0,2014-11-13,False,5,6400.0,False,True,,
AMAD14363,AMAD,2014,Autumn,SW Ridge,3,2,2014-11-20,True,1,6814.0,False,True,2.0,
AMAD14364,AMAD,2014,Autumn,SW Ridge,1,1,2014-11-18,True,1,6814.0,False,True,,solo
AMAD14365,AMAD,2014,Autumn,SW Ridge,3,0,,False,5,,False,True,,
AMAD14366,AMAD,2014,Autumn,SW Ridge,10,0,,False,5,,False,True,,
BARU14307,BARU,2014,Autumn,SE Ridge,3,0,2014-10-30,False,5,6900.0,False,False,,
BARU14308,BARU,2014,Autumn,SE Ridge,4,0,,False,7,6200.0,False,False,2.0,
HIML14305,HIML,2014,Autumn,W Ridge?,4,0,,False,4,4900.0,False,False,,
HIML14306,HIML,2014,Autumn,W Ridge?,3,0,,False,4,,False,False,,
MAKA14302,MAKA,2014,Autumn,SE Ridge,2,0,2014-10-20,False,5,6850.0,False,False,2.0,
MAKA14303,MAKA,2014,Autumn,Makalu La-NW Ridge,3,0,2014-10-20,False,5,6850.0,False,False,,
MANA14325,MANA,2014,Autumn,NE Face,1,1,2014-09-25,True,1,8163.0,False,True,,solo
MANA14326,MANA,2014,Autumn,NE Face,2,1,2014-10-02,True,1,8163.0,False,True,4.0,
MANA14327,MANA,2014,Autumn,NE Face,2,2,2014-09-27,True,1,8163.0,False,True,,
PUTH14307,PUTH,2014,Autumn,NE Ridge,2,1,2014-10-08,True,1,7246.0,False,False,,
TUKU14302,TUKU,2014,Autumn,N Ridge?,3,0,,False,4,,False,False,,
HCHI14301,HCHI,2014,Autumn,,7,0,2014-11-02,False,5,,False,False,,
MNSL14302,MNSL,2014,Autumn,SE side,3,0,2014-10-29,False,10,6125.0,False,False,,
ANN115103,ANN1,2015,Spring,N Face,1,0,2015-03-23,False,14,6750.0,False,False,4.0,solo
ANN115104,ANN1,2015,Spring,N Face,1,0,2015-04-23,False,14,7000.0,False,False,,solo
CHOY15103,CHOY,2015,Spring,NW side,3,0,2015-04-25,False,14,6000.0,False,True,,
CHOY15104,CHOY,2015,Spring,NW side,1,0,,False,12,,False,True,,solo
CHOY15105,CHOY,2015,Spring,NW side,2,0,2015-04-22,False,14,5700.0,False,True,,
CHOY15106,CHOY,2015,Spring,NW side,8,0,2015-04-26,False,14,6000.0,False,True,,
DHA115101,DHA1,2015,Spring,NE Ridge,1,0,2015-04-22,False,14,5700.0,False,False,,solo
EVER15133,EVER,2015,Spring,S Col-SE Ridge,5,0,2015-04-15,False,14,5800.0,False,True,,
EVER15128,EVER,2015,Spring,S Col-SE Ridge,8,0,2015-04-24,False,14,6500.0,False,True,1.0,
EVER15123,EVER,2015,Spring,S Col-SE Ridge,15,0,2015-04-12,False,14,6100.0,False,True,,
EVER15130,EVER,2015,Spring,S Col-SE Ridge,1,0,2015-04-25,False,14,6300.0,False,True,,solo
EVER15131,EVER,2015,Spring,S Col-SE Ridge,8,0,2015-04-24,False,14,6400.0,False,True,,
EVER15132,EVER,2015,Spring,S Col-SE Ridge,7,0,2015-05-13,False,14,6500.0,False,True,,
EVER15161,EVER,2015,Spring,S Col-SE Ridge,6,0,2015-04-16,False,14,5350.0,False,True,,
EVER15107,EVER,2015,Spring,N Col-NE Ridge,18,0,2015-04-22,False,14,6400.0,False,True,,
EVER15117,EVER,2015,Spring,S Col-SE Ridge,7,0,2015-04-25,False,14,5600.0,False,True,,
EVER15136,EVER,2015,Spring,S Col-SE Ridge,5,0,2015-04-22,False,14,6400.0,False,True,,
EVER15113,EVER,2015,Spring,S Col-SE Ridge,1,0,2015-04-26,False,14,5350.0,False,True,,solo
EVER15138,EVER,2015,Spring,N Face (Hornbein Couloir),3,0,2015-04-22,False,14,6300.0,False,False,,
EVER15121,EVER,2015,Spring,S Col-SE Ridge,2,0,2015-04-20,False,14,6400.0,False,True,,
EVER15108,EVER,2015,Spring,N Col-NE Ridge,7,0,2015-04-21,False,14,6400.0,False,True,,
LHOT15106,LHOT,2015,Spring,W Face,3,0,2015-04-19,False,14,5040.0,False,False,,
LHOT15107,LHOT,2015,Spring,W Face,1,0,,False,14,,False,False,,solo
MAKA15106,MAKA,2015,Spring,Makalu La-NW Ridge,4,0,2015-04-20,False,14,6000.0,False,False,1.0,
MAKA15107,MAKA,2015,Spring,Makalu La-NW Ridge,6,0,2015-04-24,False,14,6600.0,False,False,2.0,
MANA14401,MANA,2014,Winter,"NE Face (up), E Pinnacle (down)",2,0,2015-02-14,False,5,5900.0,False,False,1.0,
MANA15102,MANA,2015,Spring,NE Face/North Face,2,0,2015-04-25,False,14,5650.0,False,False,,
LHOT15108,LHOT,2015,Spring,W Face,2,0,2015-04-24,False,14,6100.0,False,False,1.0,
AMAD15103,AMAD,2015,Spring,SW Ridge,15,0,2015-04-25,False,14,6000.0,False,True,,
AMAD15102,AMAD,2015,Spring,SW Ridge,2,0,,False,14,,False,True,,
ANN115107,ANN1,2015,Spring,N Face,4,0,,False,14,,False,False,,
ANN115102,ANN1,2015,Spring,N Face,5,0,2015-04-23,False,4,7900.0,True,False,4.0,
ANN115108,ANN1,2015,Spring,N Face,5,0,2015-04-11,False,14,6600.0,False,False,2.0,
ANN115106,ANN1,2015,Spring,N Face,5,0,,False,5,6500.0,False,False,3.0,
ANN115105,ANN1,2015,Spring,N Face,2,0,2015-03-26,False,7,5600.0,False,False,2.0,
BARU15101,BARU,2015,Spring,SE Ridge,4,0,,False,14,,False,False,,
BHRI15101,BHRI,2015,Spring,NW side,8,0,,False,12,,False,False,,
DHA115102,DHA1,2015,Spring,NE Ridge,5,0,,False,12,6500.0,False,False,3.0,
DHA115103,DHA1,2015,Spring,NE Ridge,1,0,,False,14,5200.0,False,False,,solo
EVER15141,EVER,2015,Spring,S Col-SE Ridge,1,0,2015-04-25,False,12,6100.0,False,True,,solo
EVER15142,EVER,2015,Spring,S Col-SE Ridge,6,0,2015-04-25,False,14,6500.0,False,True,2.0,
EVER15143,EVER,2015,Spring,S Col-SE Ridge,5,0,,False,14,,False,True,,
EVER15127,EVER,2015,Spring,S Col-SE Ridge,3,0,2015-04-25,False,14,6100.0,False,True,1.0,
EVER15145,EVER,2015,Spring,S Col-SE Ridge,1,0,2015-04-24,False,14,6100.0,False,True,,solo
EVER15146,EVER,2015,Spring,S Col-SE Ridge,3,0,,False,14,,False,True,,
EVER15147,EVER,2015,Spring,S Col-SE Ridge,1,0,,False,14,,False,True,,solo
EVER15148,EVER,2015,Spring,S Col-SE Ridge,1,0,2015-04-25,False,14,6100.0,False,True,,solo
EVER15149,EVER,2015,Spring,S Col-SE Ridge,2,0,2015-04-24,False,14,6100.0,False,True,1.0,
EVER15150,EVER,2015,Spring,S Col-SE Ridge,8,0,2015-04-25,False,14,6400.0,False,True,,
EVER15151,EVER,2015,Spring,S Col-SE Ridge,3,0,,False,14,,False,True,,
EVER15174,EVER,2015,Spring,S Col-SE Ridge,6,0,2015-04-24,False,14,6400.0,False,True,,
EVER15153,EVER,2015,Spring,S Col-SE Ridge,3,0,2015-04-25,False,14,6100.0,False,True,1.0,
EVER15154,EVER,2015,Spring,S Col-SE Ridge,5,0,2015-04-25,False,14,6100.0,False,True,1.0,
EVER15155,EVER,2015,Spring,S Col-SE Ridge,3,0,,False,14,6100.0,False,True,,
EVER15156,EVER,2015,Spring,S Col-SE Ridge,1,0,2015-04-25,False,14,6100.0,False,True,1.0,solo
EVER15167,EVER,2015,Spring,S Col-SE Ridge,4,0,,False,14,,False,True,,
EVER15166,EVER,2015,Spring,N Col-NE Ridge,11,0,2015-04-21,False,14,7000.0,False,True,,
EVER15104,EVER,2015,Spring,S Col-SE Ridge,9,0,2015-04-25,False,14,6100.0,False,True,,
LHOT15109,LHOT,2015,Spring,W Face,5,0,2015-04-25,False,14,6100.0,False,False,,
EVER15134,EVER,2015,Spring,S Col-SE Ridge,9,0,,False,14,,False,True,,
EVER15175,EVER,2015,Spring,S Col-SE Ridge,6,0,,False,14,,False,True,,
EVER15162,EVER,2015,Spring,S Col-SE Ridge,1,0,,False,14,,False,True,,solo
EVER15119,EVER,2015,Spring,S Col-SE Ridge,6,0,,False,14,,False,True,,
EVER15164,EVER,2015,Spring,S Col-SE Ridge,3,0,,False,14,,False,True,,
EVER15163,EVER,2015,Spring,S Col-SE Ridge,4,0,,False,14,,False,True,,
EVER15157,EVER,2015,Spring,S Col-SE Ridge,1,0,,False,14,,False,True,,solo
EVER15114,EVER,2015,Spring,S Col-SE Ridge,15,0,,False,14,,False,True,,
EVER15118,EVER,2015,Spring,S Col-SE Ridge,14,0,,False,14,,False,True,,
EVER15170,EVER,2015,Spring,S Col-SE Ridge,1,0,,False,14,,False,True,,solo
EVER15169,EVER,2015,Spring,S Col-SE Ridge,5,0,,False,14,,False,True,,
EVER15171,EVER,2015,Spring,N Col-NE Ridge,1,0,,False,14,,False,True,,solo
EVER15172,EVER,2015,Spring,N Col-NE Ridge,1,0,,False,14,,False,True,,solo
EVER15173,EVER,2015,Spring,S Col-SE Ridge,1,0,,False,14,,False,True,,solo
EVER15165,EVER,2015,Spring,S Col-SE Ridge,2,0,,False,14,,False,True,,
EVER15144,EVER,2015,Spring,N Col-NE Ridge,6,0,2015-04-23,False,14,6400.0,False,True,,
EVER15176,EVER,2015,Spring,N Col-NE Ridge,17,0,2015-04-24,False,14,6400.0,False,True,,
EVER15177,EVER,2015,Spring,S Col-SE Ridge,8,0,,False,14,,False,True,,
EVER15178,EVER,2015,Spring,S Col-SE Ridge,3,0,,False,14,5350.0,False,True,,
LHOT15110,LHOT,2015,Spring,W Face,7,0,2015-04-25,False,14,6500.0,False,False,2.0,
LHOT15111,LHOT,2015,Spring,W Face,4,0,2015-04-23,False,14,6400.0,False,False,2.0,
LHOT15112,LHOT,2015,Spring,W Face,7,0,,False,14,,False,False,,
LHOT15113,LHOT,2015,Spring,W Face,3,0,,False,14,,False,False,,
LHOT15114,LHOT,2015,Spring,W Face,9,0,,False,14,,False,False,,
LHOT15115,LHOT,2015,Spring,W Face,4,0,,False,14,,False,False,,
LHOT15116,LHOT,2015,Spring,W Face,2,0,,False,14,,False,False,,
LHOT15117,LHOT,2015,Spring,W Face,9,0,2015-04-23,False,14,6400.0,False,True,1.0,
LHOT15118,LHOT,2015,Spring,W Face,7,0,,False,14,,False,False,,
LHOT15119,LHOT,2015,Spring,W Face,14,0,,False,14,,False,False,,
MAKA15108,MAKA,2015,Spring,Makalu-La-NW Ridge,1,0,,False,14,,False,False,,solo
MAKA15109,MAKA,2015,Spring,Makalu La-NW Ridge,9,0,2015-05-01,False,14,6550.0,False,False,2.0,
MAKA15110,MAKA,2015,Spring,Makalu La-NW Ridge,6,0,,False,14,,False,False,,
MANA15103,MANA,2015,Spring,NE Face,7,1,2015-05-08,True,1,8163.0,False,True,,
MANA15104,MANA,2015,Spring,NE Face,5,0,,False,14,,False,True,,
NUPT15101,NUPT,2015,Spring,N Face,4,0,,False,12,,False,False,,
NUPT15102,NUPT,2015,Spring,N Face,2,0,,False,14,,False,False,,
SHAR15101,SHAR,2015,Spring,S side,6,0,,False,14,,False,False,,
PK0415101,PK04,2015,Spring,SE Ridge,2,0,2015-04-20,False,10,6500.0,False,False,2.0,
TANK15101,TANK,2015,Spring,S side,2,0,,False,11,,False,False,,
NGOJ15101,NGOJ,2015,Spring,,1,0,,False,12,,False,False,,solo
GANC15101,GANC,2015,Spring,,4,0,,False,14,,False,False,,
GANG15101,GANG,2015,Spring,NE Ridge,3,0,,False,14,,False,False,,
GORK15101,GORK,2015,Spring,S side,6,0,,False,14,,False,False,,
NGO315101,NGO3,2015,Spring,,1,0,,False,12,,False,False,,solo
GYAJ15101,GYAJ,2015,Spring,NW Ridge?,6,0,,False,14,6500.0,False,False,,
HIML15101,HIML,2015,Spring,W Ridge?,3,0,,False,5,,False,False,,
LANR15101,LANR,2015,Spring,SW Ridge?,4,0,,False,14,,False,False,,
ANN415101,ANN4,2015,Spring,NW Ridge,3,0,,False,14,,False,False,,
ANN415102,ANN4,2015,Spring,NW Ridge,3,0,,False,14,,False,False,3.0,
AMAD14367,AMAD,2014,Autumn,SW Ridge,3,0,2014-11-23,False,5,5700.0,False,True,2.0,
HIML12312,HIML,2012,Autumn,W Ridge,2,0,2012-10-10,False,7,6100.0,False,False,2.0,
ANN115301,ANN1,2015,Autumn,E Ridge of Annapurna South,5,0,2015-09-27,False,5,5800.0,False,False,,
HIML15301,HIML,2015,Autumn,W Ridge,7,5,2015-09-24,True,1,7126.0,False,False,2.0,
MAKA15301,MAKA,2015,Autumn,Makalu La-NW Ridge,5,0,2015-09-29,False,5,8100.0,True,False,4.0,
MANA15302,MANA,2015,Autumn,NE Face,5,4,2015-09-30,True,1,8163.0,True,True,4.0,
MANA15301,MANA,2015,Autumn,NE Face,2,0,2015-09-24,False,8,7000.0,False,True,2.0,
MANA15316,MANA,2015,Autumn,NE Face,1,1,2015-10-01,True,1,8163.0,True,True,4.0,solo
MANA15305,MANA,2015,Autumn,NE Face,13,12,2015-09-30,True,1,8163.0,True,True,4.0,
MANA15308,MANA,2015,Autumn,NE Face,5,3,2015-10-01,True,1,8163.0,True,True,4.0,
MANA15314,MANA,2015,Autumn,NE Face,1,1,2015-10-01,True,1,8163.0,False,True,4.0,solo
MANA15309,MANA,2015,Autumn,NE Face,12,5,2015-10-01,True,1,8163.0,False,True,4.0,
ANNS15301,ANNS,2015,Autumn,E Ridge of Annapurna South,4,0,2015-10-01,False,5,6000.0,False,False,,
EVER15301,EVER,2015,Autumn,S Col-SE Ridge,2,0,2015-10-08,False,4,8150.0,False,True,3.0,
MANA15311,MANA,2015,Autumn,NE Face,2,0,2015-09-24,False,5,7000.0,False,True,3.0,
AMAD14368,AMAD,2014,Autumn,SW Ridge,1,1,2014-10-20,True,1,6814.0,False,True,2.0,solo
AMAD14369,AMAD,2014,Autumn,SW Ridge,5,2,2014-11-14,True,1,6814.0,False,True,1.0,
ANN415301,ANN4,2015,Autumn,NW Ridge,1,1,2015-09-27,True,1,7525.0,True,False,3.0,solo
THUL15301,THUL,2015,Autumn,W Face-NW Ridge,4,4,2015-09-26,True,1,7059.0,False,False,3.0,
CHUG14302,CHUG,2014,Autumn,W Face,2,0,,False,10,,False,False,,
LIK214301,LIK2,2014,Autumn,W Ridge,5,0,,False,5,,False,False,,
OMIT14301,OMIT,2014,Autumn,E Ridge,2,0,2014-12-02,False,10,6000.0,False,False,,
AMAD15104,AMAD,2015,Spring,SW Ridge,15,0,,False,14,,False,True,,
GAUS79301,GAUS,1979,Autumn,SW Ridge,5,4,1979-11-09,True,1,7010.0,False,False,3.0,
GAUS83301,GAUS,1983,Autumn,S Face-SW Ridge,15,5,1983-11-01,True,1,7010.0,False,False,3.0,
GAUS84301,GAUS,1984,Autumn,SE Ridge,13,4,1984-10-19,True,1,7010.0,True,False,3.0,
NREK04301,NREK,2004,Autumn,W Ridge?,3,3,2004-10-17,True,1,6159.0,False,False,,
NREK09301,NREK,2009,Autumn,W Ridge,3,3,2009-10-25,True,1,6159.0,False,False,,
SHNW80301,SHNW,1980,Autumn,S Ridge,3,3,1980-10-15,True,1,6682.0,False,False,5.0,
SHNW80401,SHNW,1980,Winter,S Ridge,4,3,1980-12-30,True,1,6682.0,False,False,,
SHNW84101,SHNW,1984,Spring,S Ridge,3,3,1984-05-25,True,1,6682.0,False,False,,
KCHS84301,KCHS,1984,Autumn,Kangchung La-NW Ridge from S,1,1,1984-11-01,True,1,6063.0,False,False,,solo
KCHS84302,KCHS,1984,Autumn,Kangchung La-NW Ridge from S,1,1,1984-11-21,True,1,6063.0,False,False,,solo
BHUL64301,BHUL,1964,Autumn,W Ridge,5,3,1964-10-31,True,1,6102.0,False,False,,
PTHE08101,PTHE,2008,Spring,S Ridge,12,12,2008-05-16,True,1,6572.0,False,False,1.0,
TONG02301,TONG,2002,Autumn,NW Ridge,4,3,2002-10-05,True,1,6187.0,False,False,1.0,
KALI83101,KALI,1983,Spring,NW Face-N Smt,4,2,1983-05-04,True,1,6985.0,False,False,3.0,
KALI84101,KALI,1984,Spring,N Ridge from W to N Smt,7,2,1984-04-09,True,1,6985.0,False,False,3.0,
KALI94101,KALI,1994,Spring,W Face of N Col-NW Face-N Ridge-N Smt,7,3,1994-05-06,True,1,6985.0,False,False,,
KALI04101,KALI,2004,Spring,NW Face-N Ridge-N Smt,4,3,2004-05-04,True,1,6985.0,False,False,3.0,
NREK03301,NREK,2003,Autumn,W Ridge?,15,10,2003-10-13,True,1,6159.0,False,False,,
KCHS15301,KCHS,2015,Autumn,Kangchung La-NW Ridge from S,2,0,2015-11-03,False,5,5750.0,False,False,,
AMAD14370,AMAD,2014,Autumn,SW Ridge,2,2,2014-10-30,True,1,6814.0,False,True,,
AMAD14371,AMAD,2014,Autumn,SW Ridge,1,1,2014-10-28,True,1,6814.0,False,True,,solo
NORB14301,NORB,2014,Autumn,N side,5,0,2014-10-10,False,2,5798.0,False,False,,
MANA14328,MANA,2014,Autumn,NE Face,6,0,,False,12,6600.0,False,True,,
PHUG11301,PHUG,2011,Autumn,E Ridge,2,2,2011-10-27,True,1,6767.0,False,False,2.0,
KCHN14301,KCHN,2014,Autumn,N Face,3,0,2014-10-20,False,5,5900.0,False,False,,
BEDG14301,BEDG,2014,Autumn,S side,1,0,,False,6,,False,False,,solo
OMIT14302,OMIT,2014,Autumn,E side,1,0,,False,6,,False,False,,solo
LDNG14301,LDNG,2014,Autumn,S side,1,0,,False,6,,False,False,,solo
CHOY14329,CHOY,2014,Autumn,NW side,3,0,,False,6,,False,True,,
AMAD14372,AMAD,2014,Autumn,SW Ridge,2,2,2014-10-27,True,1,6814.0,False,True,,
AMAD15301,AMAD,2015,Autumn,SW Ridge,8,5,2015-11-04,True,1,6814.0,False,True,2.0,
AMAD15302,AMAD,2015,Autumn,SW Ridge,10,0,2015-10-12,False,8,5800.0,False,False,1.0,
AMAD15303,AMAD,2015,Autumn,SW Ridge,6,6,2015-10-24,True,1,6814.0,False,True,2.0,
AMAD15304,AMAD,2015,Autumn,SW Ridge,2,2,2015-11-12,True,1,6814.0,False,True,2.0,
AMAD15305,AMAD,2015,Autumn,SW Ridge,2,0,2015-11-20,False,14,5300.0,False,True,1.0,
AMAD15306,AMAD,2015,Autumn,"S Ridge up, SE Ridge down",4,4,2015-10-25,True,1,6814.0,False,False,2.0,
BARU15301,BARU,2015,Autumn,SE Ridge,6,0,2015-10-27,False,4,6810.0,False,False,2.0,
CBAM15301,CBAM,2015,Autumn,SE side,8,0,2015-10-21,False,5,5200.0,False,False,1.0,
CHAM15301,CHAM,2015,Autumn,N Face (to 6000m),3,3,2015-10-19,False,1,7321.0,False,False,2.0,
CHOB15301,CHOB,2015,Autumn,"W Face (up), SE side (down)",1,1,2015-10-28,True,1,6686.0,False,False,,solo
CHUG15301,CHUG,2015,Autumn,NW Face (new rte),4,2,2015-10-16,True,1,6258.0,False,False,,
LUNR15301,LUNR,2015,Autumn,W Ridge,4,0,2015-11-13,False,4,6500.0,False,False,,
MANA15315,MANA,2015,Autumn,NE Face,10,0,2015-09-27,False,5,6800.0,False,True,3.0,
MANA15307,MANA,2015,Autumn,NE Face,9,0,2015-09-24,False,5,7200.0,False,True,3.0,
MUKT15301,MUKT,2015,Autumn,N Ridge,13,4,2015-10-17,True,1,6087.0,False,False,5.0,
NILS15301,NILS,2015,Autumn,"S Face (up), SW Ridge (down)",3,3,2015-10-25,True,1,6839.0,False,False,3.0,
NUPT15301,NUPT,2015,Autumn,S Face (Bonington rte),2,0,2015-10-23,False,4,6900.0,False,False,,
OMBG15301,OMBG,2015,Autumn,SW Face,2,0,,False,12,,False,False,,
TSAR15301,TSAR,2015,Autumn,SE Ridge,3,0,2015-10-28,False,5,6100.0,False,False,1.0,
NUPT15302,NUPT,2015,Autumn,S Face (Bonington rte),2,0,2015-10-23,False,4,6900.0,False,False,,
TAWO15301,TAWO,2015,Autumn,"N Buttress (up), SE Face (down)",2,0,2015-11-14,False,5,6380.0,False,False,3.0,
TLNG15301,TLNG,2015,Autumn,NW Face-W Face (to 7100m),2,2,2015-10-23,False,1,7349.0,False,False,5.0,
ACHN15302,ACHN,2015,Autumn,N Ridge-W Ridge,9,4,2015-09-25,True,1,6055.0,False,False,,
HIML15302,HIML,2015,Autumn,W Ridge from SW,13,4,2015-10-29,True,1,7126.0,False,False,,
MANA15304,MANA,2015,Autumn,NE Face,8,6,2015-09-30,True,1,8163.0,True,True,,
BARU15302,BARU,2015,Autumn,SE Ridge,9,0,2015-11-04,False,10,7000.0,False,False,,
BARU15303,BARU,2015,Autumn,SE Ridge,3,0,,False,0,,False,False,,
AMAD15307,AMAD,2015,Autumn,SW Ridge,12,8,2015-10-27,True,1,6814.0,False,True,2.0,
HIML15303,HIML,2015,Autumn,W Ridge,8,1,2015-10-28,True,1,7126.0,False,False,2.0,
MUKT15302,MUKT,2015,Autumn,NW Face,8,7,2015-10-23,True,1,6087.0,False,False,,
MUKT15303,MUKT,2015,Autumn,N Ridge,13,0,2015-10-29,False,4,5280.0,False,False,,
JABR15301,JABR,2015,Autumn,S Ridge (to 5900m),2,2,2015-09-15,False,1,6166.0,False,False,,
MANA15303,MANA,2015,Autumn,NE Face,2,0,2015-10-01,False,7,7200.0,False,True,,
RAUN15301,RAUN,2015,Autumn,W Ridge-NW Ridge (Nima Tenji rte),3,3,2015-10-04,True,1,6224.0,False,False,,
TKRE15301,TKRE,2015,Autumn,NE Ridge (Tashi rte),3,3,2015-10-06,True,1,6152.0,False,False,,
LDAK15301,LDAK,2015,Autumn,W Ridge (Dawa Gyalje rte),3,3,2015-10-05,True,1,6220.0,False,False,,
AMAD15308,AMAD,2015,Autumn,SW Ridge,2,2,2015-10-24,True,1,6814.0,False,True,2.0,
AMAD15309,AMAD,2015,Autumn,SW Ridge,3,3,2015-10-27,True,1,6814.0,False,True,1.0,
DHA115301,DHA1,2015,Autumn,SW Pillar (to 7100m),2,0,2015-10-10,False,4,7100.0,False,False,4.0,
HIML15304,HIML,2015,Autumn,W Ridge from SW,6,3,2015-11-10,True,1,7126.0,True,False,3.0,
